boro,boro_name,postcode,avg_growth,categorization,10_11growth,10_11_cat,11_12growth,11_12_cat,12_13growth,12_13_cat,13_14growth,13_14_cat,14_15growth,14_15_cat,15_16growth,15_16_cat,16_17growth,16_17_cat,17_18growth,17_18_cat,_c0,2010_modify_cnt,2011_modify_cnt,2012_modify_cnt,2013_modify_cnt,2014_modify_cnt,2015_modify_cnt,2016_modify_cnt,2017_modify_cnt,2018_modify_cnt,2019_modify_cnt,2010_install_cnt,2011_install_cnt,2012_install_cnt,2013_install_cnt,2014_install_cnt,2015_install_cnt,2016_install_cnt,2017_install_cnt,2018_install_cnt,2019_install_cnt,2010_new_cnt,2011_new_cnt,2012_new_cnt,2013_new_cnt,2014_new_cnt,2015_new_cnt,2016_new_cnt,2017_new_cnt,2018_new_cnt,2019_new_cnt,2010_demolition_cnt,2011_demolition_cnt,2012_demolition_cnt,2013_demolition_cnt,2014_demolition_cnt,2015_demolition_cnt,2016_demolition_cnt,2017_demolition_cnt,2018_demolition_cnt,2019_demolition_cnt,2010_no_change_cnt,2011_no_change_cnt,2012_no_change_cnt,2013_no_change_cnt,2014_no_change_cnt,2015_no_change_cnt,2016_no_change_cnt,2017_no_change_cnt,2018_no_change_cnt,2019_no_change_cnt,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2010_cat,2011_cat,2012_cat,2013_cat,2014_cat,2015_cat,2016_cat,2017_cat,2018_cat,2019_cat,2010_job_time,2011_job_time,2012_job_time,2013_job_time,2014_job_time,2015_job_time,2016_job_time,2017_job_time,2018_job_time,2019_job_time
2,Bronx,10458,0.07257199954230696,good,0.014597397450929295,fair,0.011280943950126833,fair,0.009718715997305496,fair,0.035190353755302835,fair,0.09073731586261796,good,0.10316737655854032,fair,0.11197727925486017,good,0.1193501202356117,good,71,14.0,20.0,20.0,27.0,40.0,12.0,22.0,14.0,6.0,3.0,154.0,172.0,156.0,163.0,176.0,163.0,192.0,151.0,61.0,28.0,58.0,90.0,84.0,87.0,91.0,99.0,105.0,86.0,48.0,14.0,4.0,5.0,10.0,11.0,12.0,6.0,19.0,5.0,2.0,3.0,227.0,237.0,224.0,236.0,275.0,259.0,288.0,220.0,92.0,60.0,25204897.0,45738277.0,19947621.0,61545343.0,35820425.0,42283961.0,44618230.0,26441066.0,16066211.0,7183860.0,good,excellent,good,excellent,good,good,good,good,fair,fair,15.701536133770931,12.324840553777182,11.728644628048604,12.884879638420212,12.533911635824225,11.589782990980714,12.064814152200936,10.465482568216503,9.939909837428468,7.389770519684465
1,Manhattan,10040,0.07238416628678652,good,0.10647093649036163,excellent,-0.011813310058865475,poor,0.02298551803713536,good,0.07658437705968077,excellent,0.11874603821461857,excellent,0.05798516817344149,poor,0.101989929184889,good,0.11735840973064002,good,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15.030929280871678,10.691461579428097,9.525232649255088,10.55036949992546,11.473016289343844,11.668567566615904,10.088746556702851,7.579260723543157,6.497769585227224,6.182335751076034
1,Manhattan,10035,0.07219109892973496,good,0.04466880096700156,good,-0.08102601263834655,poor,0.0068218623966498524,fair,0.01200492123100077,poor,0.10978661766263359,excellent,0.1430866085793663,excellent,0.12642195412339835,excellent,0.17999261304603223,excellent,105,8.0,8.0,11.0,10.0,20.0,16.0,23.0,12.0,13.0,6.0,138.0,126.0,117.0,140.0,126.0,196.0,141.0,162.0,48.0,26.0,72.0,62.0,42.0,71.0,48.0,63.0,66.0,93.0,34.0,14.0,1.0,3.0,5.0,5.0,5.0,3.0,7.0,12.0,3.0,1.0,191.0,164.0,149.0,157.0,161.0,276.0,197.0,246.0,96.0,37.0,32399972.0,18289977.0,35997833.0,18048067.0,24972197.0,45356327.0,29067370.0,41946152.0,19216025.0,7752888.0,good,good,good,fair,good,good,good,good,fair,fair,18.202161319283924,17.48502110399839,15.017499309149299,15.984382155899791,14.856000852337763,13.589850737690725,9.829631177372052,10.553727690599551,8.789479818089847,5.489872042802792
2,Bronx,10468,0.07199965366512431,good,0.02149707464772822,good,0.039624312042868405,good,0.03181216952456924,good,0.049055804885098635,good,0.08824117933607138,good,0.10373045192353707,fair,0.07330616856556495,good,0.13741747934869028,excellent,74,7.0,17.0,12.0,4.0,33.0,21.0,32.0,23.0,23.0,9.0,145.0,135.0,169.0,191.0,215.0,200.0,181.0,152.0,69.0,29.0,43.0,55.0,70.0,127.0,124.0,98.0,99.0,70.0,49.0,27.0,3.0,13.0,5.0,6.0,17.0,9.0,12.0,15.0,5.0,2.0,228.0,207.0,236.0,238.0,278.0,322.0,288.0,234.0,143.0,67.0,23778557.0,23075477.0,25435320.0,38465406.0,35629663.0,49847341.0,59076405.0,45667173.0,46157169.0,8688092.0,good,good,good,good,good,good,good,good,good,good,14.52658186768816,12.926754079470596,11.234390227924923,13.974809322851737,12.858077126979213,10.801933628477347,10.73336472354848,9.672231869874881,10.472816347245866,8.472679915914718
1,Manhattan,10016,0.07197965878331324,good,0.18751632277726568,excellent,0.020698030426100262,fair,0.019181881740346296,good,0.04967688664343568,good,0.06851925921956266,fair,0.06504119383735453,poor,0.05957625695688401,fair,0.07382929259452345,poor,190,45.0,51.0,62.0,57.0,61.0,63.0,79.0,61.0,61.0,26.0,118.0,126.0,137.0,164.0,147.0,154.0,114.0,117.0,61.0,28.0,53.0,64.0,71.0,60.0,58.0,75.0,68.0,53.0,30.0,22.0,9.0,17.0,9.0,9.0,13.0,16.0,12.0,17.0,11.0,4.0,248.0,265.0,298.0,295.0,278.0,311.0,303.0,292.0,246.0,113.0,30621454.0,63808851.0,31485493.0,54224807.0,103836516.0,70274088.0,87816902.0,55382037.0,62592165.0,17054025.0,good,excellent,good,excellent,excellent,excellent,excellent,excellent,excellent,good,27.427425401485078,24.654982418773233,26.34254372790328,21.077433208792453,18.459502297960345,18.958639722331945,13.81159591597617,9.877725046478258,12.020494073509408,7.026369586054496
4,Queens,11103,0.07126608023474928,good,0.025159912696499576,good,0.020947850688778018,fair,0.02445620286176745,good,0.06129138003365701,good,0.09613000015993488,good,0.11327699436044276,good,0.0900865435364601,good,0.1285085239721758,good,167,5.0,7.0,4.0,16.0,9.0,13.0,19.0,6.0,7.0,4.0,156.0,134.0,138.0,131.0,117.0,167.0,135.0,112.0,55.0,21.0,82.0,87.0,78.0,84.0,80.0,76.0,80.0,56.0,42.0,19.0,8.0,6.0,11.0,9.0,16.0,17.0,25.0,11.0,5.0,"",218.0,243.0,231.0,211.0,224.0,290.0,248.0,176.0,97.0,51.0,11182823.0,16213751.0,27535843.0,22934993.0,29254485.0,17182061.0,21459217.0,23952649.0,11611737.0,5670125.0,fair,good,good,good,good,fair,fair,good,fair,fair,29.8222140087892,20.628123178170885,17.983203962986625,19.290107360827328,16.772086789343174,18.426729169162563,16.5097032523891,13.366943162259105,10.756766111727856,5.3958422441258325
3,Brooklyn,11251,0.07071681566082146,good,-0.019307492690742195,poor,0.15558389372966633,excellent,-0.27749849351377676,poor,0.0,poor,-4.4661793065313126E-8,poor,0.2776432648702582,excellent,0.35000011616705007,excellent,0.07931328138590914,poor,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
3,Brooklyn,11207,0.07069332100818161,good,-0.023929903817471763,poor,-0.031307932209193395,poor,0.044092055749933586,excellent,0.028534460904672848,poor,0.07458584118143537,fair,0.15963576570011845,excellent,0.15620226139783372,excellent,0.12237801825908422,good,75,2.0,3.0,4.0,6.0,22.0,9.0,12.0,11.0,2.0,2.0,150.0,132.0,133.0,148.0,210.0,277.0,347.0,209.0,50.0,26.0,48.0,65.0,62.0,53.0,84.0,80.0,120.0,87.0,45.0,15.0,6.0,4.0,5.0,24.0,12.0,12.0,16.0,11.0,8.0,2.0,193.0,193.0,169.0,240.0,313.0,409.0,337.0,247.0,83.0,41.0,23264294.0,21032904.0,13636717.0,38517333.0,34143246.0,32181866.0,29925843.0,52051321.0,34729897.0,8270787.0,good,good,fair,good,good,good,good,excellent,good,fair,15.159223307179643,14.47808809990131,17.836489820109346,16.009248885294568,18.08208238204562,18.070645964082864,13.862979178269638,12.377892815411611,9.803196758157164,6.312247857580697
1,Manhattan,10005,0.07001532622157876,good,0.1763636946696457,excellent,0.028168371473730757,good,-0.021254487645149478,poor,0.06724682807373927,good,0.06607614483366239,fair,0.07410033649652538,poor,0.09871556914507544,good,0.014136990088812567,poor,178,57.0,124.0,109.0,188.0,150.0,140.0,115.0,121.0,142.0,70.0,73.0,137.0,111.0,208.0,151.0,128.0,155.0,116.0,116.0,78.0,34.0,49.0,42.0,51.0,45.0,46.0,59.0,48.0,47.0,27.0,17.0,22.0,25.0,23.0,26.0,13.0,22.0,14.0,18.0,11.0,158.0,295.0,283.0,464.0,354.0,318.0,290.0,256.0,245.0,151.0,40280690.0,75479383.0,57498405.0,250219551.0,140027951.0,193391274.0,71988760.0,64291390.0,104922420.0,89217501.0,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,25.961554402326495,21.040301449570038,23.53852169918012,14.794376417888223,13.564194187656327,14.021628856025695,7.8297950365641,10.629094506452567,9.938630779936378,4.881046701844563
1,Manhattan,10019,0.0696843671022934,good,0.1311002792276807,excellent,-0.04920754140494149,poor,0.05770197999074215,excellent,0.03425418257740873,fair,0.10296230857897828,excellent,0.11863092019168923,good,0.03051239636844236,poor,0.0943099731853896,fair,161,46.0,86.0,96.0,90.0,86.0,65.0,101.0,96.0,100.0,41.0,209.0,261.0,235.0,302.0,280.0,315.0,258.0,235.0,140.0,81.0,91.0,88.0,110.0,113.0,107.0,120.0,106.0,96.0,86.0,40.0,26.0,19.0,15.0,21.0,30.0,8.0,28.0,21.0,21.0,8.0,402.0,466.0,469.0,526.0,482.0,554.0,539.0,437.0,365.0,178.0,74471091.0,122999976.0,98253072.0,90249992.0,97869171.0,86452677.0,152153967.0,99897950.0,148950867.0,52906482.0,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,33.91203146490343,24.375408799230264,22.39609046464817,20.1730126609806,18.909185080695803,17.262626491616867,14.435767915161534,11.235145822658712,11.81574541157006,6.737174090878436
4,Queens,11105,0.06964979331923499,good,0.06212640012140466,good,-0.0014050662522833639,poor,0.013043097786476719,good,0.0748502480212622,excellent,0.08875302712867288,good,0.11740707392642813,good,0.08532677318517419,good,0.11653377116368079,good,110,6.0,6.0,7.0,5.0,6.0,11.0,11.0,6.0,7.0,1.0,67.0,75.0,85.0,60.0,76.0,71.0,122.0,116.0,16.0,28.0,52.0,45.0,69.0,42.0,49.0,59.0,60.0,56.0,26.0,17.0,4.0,5.0,8.0,3.0,5.0,9.0,10.0,6.0,3.0,"",126.0,136.0,151.0,109.0,121.0,163.0,191.0,171.0,56.0,37.0,21938228.0,12872234.0,24154551.0,27246424.0,12428266.0,16972712.0,23424535.0,21539957.0,11542208.0,6939485.0,good,fair,good,good,fair,fair,fair,fair,fair,fair,27.461549039289245,23.761453763726646,25.96296237758557,42.03097068560803,18.693562141262873,24.284258314993494,20.825463411702657,14.278205264593973,10.81294695131246,4.770050701194909
4,Queens,11385,0.06914226334639324,good,0.03991906806500638,good,0.06239666485646718,excellent,-0.005203168594783308,fair,-0.001629989385055222,poor,0.09764069075071138,excellent,0.13656117534520806,good,0.09425731212953561,good,0.11724931165324504,good,16,1.0,3.0,4.0,8.0,6.0,6.0,9.0,7.0,3.0,"",44.0,34.0,50.0,48.0,72.0,69.0,80.0,49.0,19.0,15.0,33.0,30.0,33.0,33.0,44.0,47.0,55.0,40.0,26.0,18.0,2.0,5.0,11.0,1.0,4.0,4.0,5.0,4.0,3.0,"",89.0,91.0,97.0,100.0,103.0,111.0,140.0,125.0,40.0,23.0,30118627.0,3659086.0,5488662.0,13098104.0,10813960.0,12345196.0,9594044.0,11917046.0,6107359.0,6234323.0,good,poor,poor,fair,poor,fair,poor,poor,poor,fair,25.936304244130135,19.186314312417974,19.360946658464126,17.76261657183535,17.809039382570667,21.821151949126353,19.02911101799852,12.286099557899727,9.08413149136572,4.574615036803728
2,Bronx,10459,0.06803069495860417,good,-0.03660323108017903,poor,0.0705436333585403,excellent,0.1478226774462474,excellent,0.017519253012935315,poor,0.05397961737046411,poor,0.02288916537596505,poor,0.0954327061069883,good,0.11264263656624152,good,191,3.0,7.0,21.0,11.0,7.0,7.0,14.0,16.0,9.0,5.0,103.0,138.0,154.0,144.0,113.0,119.0,182.0,132.0,58.0,23.0,58.0,77.0,98.0,88.0,45.0,52.0,110.0,76.0,47.0,21.0,7.0,7.0,8.0,22.0,7.0,2.0,6.0,12.0,1.0,1.0,185.0,214.0,222.0,244.0,181.0,170.0,242.0,197.0,87.0,73.0,7628844.0,35702725.0,83349586.0,35464449.0,27003009.0,31793610.0,30288598.0,33252519.0,21370914.0,9402636.0,fair,good,excellent,good,good,good,good,good,good,good,18.0976972565305,15.777626282972255,14.030292280621229,15.18678342546325,14.097749622071182,12.457216145507653,11.710646181818452,12.554709148657718,11.506385720042603,7.435447282463019
4,Queens,11373,0.06766146281902395,good,0.04462821073995664,good,0.034215376519538175,good,0.01882111478707475,good,0.05268785000327686,good,0.09721725879472148,excellent,0.09612290338445188,fair,0.05717853546753283,fair,0.10711463352332992,fair,98,26.0,24.0,29.0,20.0,32.0,41.0,35.0,19.0,22.0,7.0,163.0,160.0,145.0,142.0,149.0,171.0,183.0,155.0,105.0,34.0,131.0,108.0,124.0,108.0,93.0,97.0,115.0,85.0,83.0,21.0,13.0,19.0,18.0,12.0,20.0,28.0,54.0,20.0,8.0,1.0,293.0,286.0,263.0,260.0,269.0,354.0,384.0,284.0,173.0,60.0,25976843.0,20930736.0,25830564.0,26215969.0,26837057.0,39010864.0,52171012.0,36846015.0,28785807.0,11094757.0,good,good,good,good,good,good,good,good,good,good,23.614586312266237,22.959139576370575,16.51474059599808,16.468351650913156,18.981160009525972,19.89260084663079,17.763753364455624,13.539913763712045,8.622806590571408,5.219789996419794
4,Queens,11375,0.06735083030297058,good,0.058300145771987666,good,0.03149974987737508,good,0.015057305748821033,good,0.05575636960597821,good,0.1223210709818919,excellent,0.09435205970091734,fair,0.03420104616620414,poor,0.11652245228842625,good,134,11.0,12.0,7.0,5.0,8.0,14.0,8.0,14.0,7.0,5.0,94.0,127.0,130.0,120.0,127.0,106.0,139.0,118.0,60.0,29.0,54.0,69.0,66.0,64.0,62.0,67.0,59.0,59.0,35.0,30.0,9.0,6.0,6.0,5.0,13.0,7.0,13.0,6.0,2.0,"",195.0,205.0,227.0,212.0,216.0,205.0,223.0,199.0,127.0,77.0,18877673.0,25732965.0,23124576.0,14528533.0,28024457.0,24488355.0,24006810.0,22603465.0,21907482.0,11134042.0,good,good,good,fair,good,fair,fair,fair,good,good,28.317364222631607,23.16323864931145,21.924631744486245,19.2468622117443,19.014929941998613,20.655459821311396,20.00899458656176,16.51941625492121,11.777825515619647,5.3828747694924965
4,Queens,11367,0.06723600313382268,good,0.05636662165062967,good,0.041585909234668504,good,0.019345691799782863,good,0.058718584118251434,good,0.07874375198797792,good,0.12281374453088993,good,0.0318943779856162,poor,0.12749138445788094,good,20,4.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,"","",46.0,44.0,57.0,61.0,101.0,99.0,70.0,61.0,26.0,20.0,37.0,25.0,37.0,31.0,43.0,34.0,37.0,25.0,16.0,8.0,3.0,9.0,5.0,7.0,3.0,8.0,2.0,3.0,2.0,"",65.0,64.0,80.0,69.0,144.0,138.0,96.0,84.0,41.0,20.0,27787447.0,17700017.0,7877533.0,11141281.0,63272146.0,64311566.0,17921277.0,11589688.0,24885519.0,8969763.0,good,good,fair,fair,excellent,excellent,fair,poor,good,good,26.39568091968363,19.761990240576054,20.821436891725053,19.360607745387078,17.650755029812014,19.644347593146698,18.31080420592737,14.576211538305234,10.486837448322397,4.6925136858034335
4,Queens,11355,0.06692823132775193,good,0.07421433012023021,excellent,0.032775936903023606,good,0.026697342802384793,good,0.047389118779940134,fair,0.07787007137010774,fair,0.08530999793911857,fair,0.06117873331966003,fair,0.1017526165296798,fair,25,19.0,30.0,14.0,32.0,33.0,71.0,45.0,39.0,41.0,12.0,202.0,187.0,192.0,178.0,188.0,237.0,225.0,219.0,95.0,44.0,119.0,151.0,132.0,133.0,126.0,174.0,168.0,169.0,63.0,30.0,15.0,28.0,34.0,20.0,16.0,31.0,29.0,34.0,7.0,6.0,320.0,342.0,306.0,309.0,321.0,380.0,339.0,355.0,197.0,85.0,48382799.0,32468757.0,24333214.0,29828172.0,41277151.0,69223592.0,61959382.0,33800871.0,27885380.0,9805566.0,excellent,good,good,good,good,excellent,good,good,good,good,28.156102269749212,23.715629958990057,25.574676679933457,21.600109425609105,28.326056391671973,25.758466716375285,22.85276491769549,17.225540185310948,10.340468416922949,5.422368020887401
1,Manhattan,10028,0.06669035652204253,good,0.1438284415463835,excellent,-0.011100218414006185,poor,0.044841007600581795,excellent,0.059447348355769196,good,0.09570526806898288,good,0.07960486256347647,poor,0.058018102443382166,fair,0.052804455931967226,poor,113,44.0,58.0,71.0,110.0,74.0,58.0,70.0,76.0,55.0,18.0,392.0,465.0,474.0,513.0,470.0,462.0,527.0,393.0,220.0,123.0,177.0,195.0,211.0,263.0,225.0,200.0,218.0,187.0,172.0,86.0,37.0,42.0,49.0,51.0,53.0,44.0,39.0,52.0,39.0,20.0,738.0,892.0,936.0,974.0,962.0,982.0,1054.0,796.0,618.0,329.0,86445692.0,117293127.0,143652703.0,168132345.0,154928297.0,167862302.0,222150000.0,141142449.0,119696040.0,66314182.0,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,30.525381185128154,23.370975798162075,27.37614352055608,20.232343554510972,19.207996544230895,18.615485484332876,14.243892401021672,10.831904461150064,9.803502554552159,5.83920520435829
4,Queens,11415,0.06495882464174,good,0.022789307967822473,good,0.010220633884463096,fair,0.038503008291848856,excellent,0.05057713610827305,good,0.13799429276353284,excellent,0.09795643400257013,fair,0.050960564193861864,fair,0.0874074132980244,poor,115,4.0,4.0,"",4.0,12.0,3.0,10.0,8.0,5.0,4.0,64.0,52.0,51.0,55.0,74.0,83.0,116.0,56.0,28.0,5.0,27.0,21.0,13.0,29.0,29.0,27.0,27.0,28.0,27.0,18.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,2.0,1.0,101.0,92.0,83.0,89.0,110.0,103.0,117.0,75.0,68.0,31.0,7087109.0,7363142.0,7336942.0,8763484.0,13938111.0,16177254.0,50231334.0,13152047.0,15195683.0,8266431.0,fair,fair,fair,poor,fair,fair,good,fair,fair,fair,23.615908872591923,17.336617188968756,21.37978549059717,14.861276882251088,17.351772157272563,17.122521520479125,18.141322541352796,15.088426240692298,11.156534779638745,5.475704076702985
1,Manhattan,10075,0.06489101240643098,good,0.1994616802736212,excellent,-0.04943310805484036,poor,0.027129472215897732,good,0.0478426643354902,fair,0.06942885753403935,fair,0.091741803068233,fair,0.03408815725150269,poor,0.06598044280943888,poor,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2,Bronx,10462,0.06482979314614241,good,0.09242617254718692,excellent,0.03628984877578225,good,0.17297495454822576,excellent,-0.019083984013032018,poor,0.04400624457086664,poor,0.04416974306423057,poor,0.058680536317220235,fair,0.08782078765015605,poor,55,4.0,4.0,4.0,5.0,1.0,7.0,11.0,4.0,8.0,2.0,79.0,70.0,77.0,102.0,92.0,99.0,134.0,90.0,19.0,10.0,38.0,50.0,56.0,50.0,58.0,46.0,55.0,44.0,11.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0,9.0,6.0,1.0,"",130.0,124.0,141.0,150.0,147.0,180.0,199.0,150.0,62.0,44.0,9535673.0,13330658.0,14633114.0,13879494.0,43733319.0,16998772.0,19971036.0,16173099.0,8943774.0,7457581.0,fair,fair,fair,fair,good,fair,fair,fair,fair,fair,22.817166746171022,20.325715851203654,17.906012743427027,15.339144597264019,14.760896677609571,12.51745287011547,11.242528632097075,10.968188265142311,9.326810612723287,5.7787949664655285
1,Manhattan,10023,0.06479278938410513,good,0.16477586649202866,excellent,0.0403545093321154,good,-0.008037214851938698,poor,0.037719879548644974,fair,0.08673211905353552,good,0.07678378014263412,poor,0.038944648220618876,poor,0.06271201959622187,poor,78,56.0,54.0,96.0,108.0,104.0,77.0,84.0,64.0,52.0,36.0,386.0,463.0,524.0,455.0,434.0,482.0,479.0,414.0,229.0,138.0,198.0,239.0,201.0,236.0,226.0,233.0,233.0,192.0,179.0,103.0,44.0,46.0,49.0,54.0,44.0,50.0,42.0,37.0,45.0,26.0,777.0,935.0,1000.0,948.0,931.0,1006.0,1001.0,895.0,664.0,369.0,115452641.0,133816751.0,162209398.0,125415006.0,145989547.0,177135103.0,132061627.0,122647831.0,131250343.0,71562625.0,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,28.180800362383547,24.55604249910911,19.89061525589237,17.033833157284448,12.545751204930827,16.555110216387643,11.351021227058114,9.531975919689238,9.7413890335331,6.089047261553946
4,Queens,11378,0.06414483582629645,fair,2.627185242002338E-4,fair,0.02852278801533989,good,0.017663837316229707,good,0.06473074463408866,good,0.09306030176103215,good,0.12718706020504372,good,0.059391684023954096,fair,0.11692804002699277,good,80,3.0,4.0,3.0,1.0,7.0,4.0,7.0,6.0,5.0,"",61.0,62.0,67.0,78.0,65.0,60.0,81.0,76.0,19.0,17.0,47.0,45.0,68.0,48.0,60.0,40.0,50.0,51.0,16.0,13.0,6.0,15.0,11.0,2.0,12.0,10.0,5.0,3.0,2.0,3.0,104.0,102.0,120.0,113.0,118.0,95.0,135.0,109.0,31.0,18.0,8076913.0,8742261.0,22786298.0,15917438.0,11911954.0,11675013.0,16010285.0,18263373.0,16327279.0,6197144.0,fair,fair,good,fair,fair,fair,fair,fair,fair,fair,24.02623209523027,22.175129566796816,20.32858073279167,20.177913851440408,18.375725235800815,29.910218699346782,19.78693382075923,12.063498347305693,8.909276044997807,3.8823081765469474
4,Queens,11109,0.06322545281898038,fair,0.06843408364453218,excellent,-0.08288244825192746,poor,-0.1268742659334622,poor,0.11181735078378022,excellent,0.04755464569646232,poor,0.23098602422268869,excellent,0.05879614974860602,fair,0.12400111580234441,good,13,4.0,10.0,4.0,9.0,19.0,20.0,13.0,25.0,9.0,8.0,76.0,92.0,100.0,122.0,150.0,123.0,199.0,151.0,82.0,71.0,49.0,60.0,64.0,53.0,75.0,48.0,171.0,82.0,43.0,58.0,9.0,4.0,7.0,16.0,4.0,12.0,14.0,14.0,6.0,1.0,107.0,133.0,160.0,161.0,207.0,173.0,257.0,199.0,112.0,98.0,12278141.0,10737760.0,10816698.0,23420117.0,19612810.0,16238404.0,25494320.0,46943491.0,20182050.0,8030211.0,fair,fair,fair,good,fair,fair,fair,good,good,fair,25.703773849607188,14.31677379211918,13.816711161011323,17.435453288224124,25.313177736006676,10.705561466474128,20.276184875832048,10.02426005627634,9.382583927848614,5.92449833622685
4,Queens,11368,0.0627423543549969,fair,-0.06558292826734306,poor,0.022632211122345935,good,0.012136631914517831,fair,0.05401504201937835,good,0.09697053735625343,good,0.11388226145861062,good,0.08291930831988782,good,0.1366374447114229,excellent,59,6.0,2.0,1.0,7.0,10.0,16.0,11.0,6.0,10.0,3.0,80.0,80.0,97.0,84.0,105.0,139.0,139.0,124.0,45.0,20.0,78.0,53.0,54.0,48.0,67.0,69.0,76.0,68.0,32.0,6.0,15.0,6.0,11.0,19.0,13.0,32.0,40.0,55.0,6.0,"",126.0,116.0,115.0,97.0,122.0,166.0,150.0,145.0,57.0,17.0,11957318.0,12222761.0,15936654.0,16809424.0,29547843.0,21357148.0,24043430.0,26060596.0,21949228.0,8529656.0,fair,fair,fair,fair,good,fair,fair,good,good,good,21.940389483936244,26.223515289724915,15.62380247626446,18.008983822144184,17.563785724919484,17.828450371968998,13.676687327280645,13.86250231856242,8.291632035205804,4.629655634669476
3,Brooklyn,11229,0.06272297961366186,fair,0.018882623716609512,good,0.04356869893922083,excellent,-0.056696758785543644,poor,0.04402754911384375,fair,0.03545083282885119,poor,0.19786607220917207,excellent,0.12197139329855151,excellent,0.08894527158674248,fair,45,11.0,14.0,33.0,17.0,19.0,39.0,23.0,32.0,16.0,4.0,140.0,86.0,130.0,110.0,190.0,182.0,219.0,149.0,50.0,28.0,89.0,74.0,84.0,66.0,97.0,115.0,114.0,102.0,34.0,24.0,12.0,13.0,11.0,13.0,26.0,43.0,37.0,25.0,3.0,1.0,222.0,173.0,202.0,225.0,287.0,303.0,322.0,228.0,89.0,44.0,23471384.0,27502446.0,35802941.0,34337537.0,44509385.0,39672092.0,79113563.0,34547326.0,31628823.0,5872973.0,good,good,good,good,good,good,excellent,good,good,fair,18.487997562669594,17.8774480808236,23.034110926456584,22.59787298721948,24.192116350084053,32.027670923792535,35.01134548898063,13.456315062159225,10.984192226056969,6.0260212085505245
4,Queens,11366,0.062345457611961086,fair,0.0478343425036541,good,0.03238065529419856,good,0.01794384660585967,good,0.0489673263707278,good,0.08395658008245972,good,0.11207259387700766,good,0.048386606816695814,fair,0.1069284420511723,fair,72,3.0,2.0,7.0,1.0,2.0,7.0,3.0,5.0,2.0,"",30.0,33.0,33.0,35.0,61.0,54.0,91.0,54.0,16.0,22.0,49.0,38.0,39.0,41.0,62.0,44.0,39.0,29.0,6.0,2.0,7.0,7.0,3.0,9.0,10.0,11.0,5.0,5.0,1.0,2.0,50.0,58.0,54.0,48.0,89.0,99.0,94.0,61.0,43.0,23.0,5437851.0,9450653.0,4866128.0,7036650.0,27770287.0,14503158.0,11693207.0,8606825.0,4558323.0,1649887.0,poor,fair,poor,poor,good,fair,fair,poor,poor,poor,33.12833848291302,24.9077010602229,20.000227657556966,22.236015697088426,15.0255418301003,16.323128236123065,16.37308515097997,9.28427933908119,6.817904651237658,1.3875066922176909
4,Queens,11365,0.06210955480780574,fair,0.06904324330048482,excellent,0.029940398227350833,good,0.015951408996917715,good,0.04301248670459289,fair,0.0881301907260108,good,0.10177150963732147,fair,0.03370595794306237,poor,0.10402605942204754,fair,137,1.0,1.0,2.0,4.0,3.0,5.0,4.0,2.0,1.0,1.0,44.0,30.0,40.0,56.0,60.0,56.0,77.0,58.0,18.0,17.0,46.0,53.0,38.0,39.0,52.0,39.0,54.0,26.0,10.0,3.0,4.0,3.0,10.0,5.0,9.0,16.0,19.0,8.0,2.0,1.0,66.0,69.0,60.0,74.0,74.0,76.0,103.0,84.0,36.0,20.0,10202429.0,6543093.0,6228094.0,6239303.0,31905553.0,9057476.0,48624818.0,15811173.0,4892890.0,5592921.0,fair,fair,poor,poor,good,poor,good,fair,poor,fair,31.953894593017033,28.043708270259344,23.092808083299616,24.781700326336832,18.53473062482332,30.495469553136022,23.977740216267982,24.401170398826736,12.772004290762716,4.43291331961066
